Linux 4.13.0-37-generic (darek) 	05/06/2018 	_x86_64_	(4 CPU)

09:55:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:09:59 PM     all      1.75      0.12      1.25      0.00      0.00     96.88
11:10:01 PM     all      3.14      0.13      0.63      1.38      0.00     94.73
11:10:03 PM     all      2.90      0.00      1.64      0.76      0.00     94.71
11:10:05 PM     all      2.26      0.00      1.00      0.25      0.00     96.49
11:10:07 PM     all      2.25      0.12      1.37      0.00      0.00     96.25
11:10:09 PM     all      2.13      0.00      1.13      0.00      0.00     96.75
11:10:11 PM     all      1.76      0.13      0.75      0.25      0.00     97.11
11:10:13 PM     all      1.76      0.00      2.01      0.00      0.00     96.23
11:10:15 PM     all      2.37      0.12      1.50      0.12      0.00     95.89
11:10:17 PM     all      1.51      0.00      1.38      0.13      0.00     96.98
11:10:19 PM     all      2.38      0.00      1.13      0.50      0.00     95.98
11:10:21 PM     all      1.76      0.13      0.75      0.13      0.00     97.24
11:10:23 PM     all      2.25      0.00      2.12      0.00      0.00     95.62
11:10:25 PM     all      2.01      0.13      1.13      0.25      0.00     96.49
11:10:27 PM     all      1.88      0.00      1.00      0.00      0.00     97.11
11:10:29 PM     all      2.27      0.13      1.01      0.00      0.00     96.60
11:10:31 PM     all      1.75      0.00      1.50      0.37      0.00     96.38
11:10:33 PM     all      1.75      0.13      2.26      0.00      0.00     95.86
11:10:35 PM     all      2.25      0.13      0.75      0.25      0.00     96.62
11:10:37 PM     all      2.38      0.13      1.00      0.00      0.00     96.49
11:10:39 PM     all      2.50      0.13      1.00      0.00      0.00     96.37
11:10:41 PM     all      2.00      0.25      0.88      0.38      0.00     96.50
11:10:43 PM     all      1.75      0.25      0.75      0.00      0.00     97.24
11:10:45 PM     all      2.01      0.13      1.76      0.00      0.00     96.11
11:10:47 PM     all      2.38      0.12      1.12      0.38      0.00     96.00
11:10:49 PM     all      2.12      0.12      1.00      0.00      0.00     96.75
11:10:51 PM     all      1.75      0.13      1.25      0.25      0.00     96.62
11:10:53 PM     all      2.38      0.00      1.13      0.13      0.00     96.37
11:10:55 PM     all      1.89      0.00      1.64      0.00      0.00     96.47
11:10:57 PM     all      1.88      0.13      3.01      0.25      0.00     94.73
11:10:59 PM     all      2.14      0.00      1.13      0.75      0.00     95.98
11:11:01 PM     all      2.26      0.00      1.25      0.00      0.00     96.49
11:11:03 PM     all      2.00      0.12      1.25      0.00      0.00     96.62
11:11:05 PM     all      2.63      0.00      1.50      0.38      0.00     95.49
11:11:07 PM     all      2.00      0.25      1.25      0.00      0.00     96.50
11:11:09 PM     all      2.78      0.00      2.27      4.04      0.00     90.91
11:11:11 PM     all      4.73      0.51      4.47     14.81      0.00     75.48
11:11:13 PM     all      4.23      0.26      4.10     14.72      0.00     76.70
11:11:15 PM     all      5.22      0.51      5.99     14.01      0.00     74.27
11:11:17 PM     all      4.96      0.64      5.08     13.98      0.00     75.35
11:11:19 PM     all      0.38      0.13      0.88      3.89      0.00     94.72
11:11:21 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:11:23 PM     all      0.00      0.13      0.13      0.38      0.00     99.37
11:11:25 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
11:11:27 PM     all      0.25      0.12      0.25      0.00      0.00     99.38
11:11:29 PM     all      0.00      0.00      0.13      0.50      0.00     99.37
11:11:31 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:11:33 PM     all      0.25      0.12      0.38      0.00      0.00     99.25
11:11:35 PM     all      0.13      0.00      1.00      0.25      0.00     98.62
11:11:37 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:11:39 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:11:41 PM     all      0.13      0.13      0.13      0.25      0.00     99.37
11:11:43 PM     all      0.25      0.00      0.25      0.13      0.00     99.37
11:11:45 PM     all      0.13      0.13      1.00      0.00      0.00     98.75
11:11:47 PM     all      0.12      0.12      0.37      0.12      0.00     99.25
11:11:49 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:11:51 PM     all      0.25      0.25      0.00      0.00      0.00     99.50
11:11:53 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
11:11:55 PM     all      0.00      0.00      1.13      0.00      0.00     98.87
11:11:57 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:11:59 PM     all      0.13      0.13      0.25      0.88      0.00     98.62
11:12:01 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:12:03 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:12:05 PM     all      0.00      0.00      1.00      0.25      0.00     98.75
11:12:07 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:12:09 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:12:11 PM     all      0.50      0.13      0.13      0.38      0.00     98.87
11:12:13 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:12:15 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
11:12:17 PM     all      0.00      0.13      1.13      0.00      0.00     98.75
11:12:19 PM     all      0.00      0.25      0.12      0.00      0.00     99.62
11:12:21 PM     all      0.25      0.13      0.13      0.25      0.00     99.25
11:12:23 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:12:25 PM     all      0.00      0.25      0.00      0.00      0.00     99.75
11:12:27 PM     all      0.00      0.00      1.00      0.38      0.00     98.62
11:12:29 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:12:31 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:12:33 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
11:12:35 PM     all      0.12      0.12      0.12      0.00      0.00     99.63
11:12:37 PM     all      0.13      0.00      1.00      0.00      0.00     98.87
11:12:39 PM     all      0.13      0.00      0.25      0.25      0.00     99.37
11:12:41 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:12:43 PM     all      0.12      0.25      0.12      0.00      0.00     99.50
11:12:45 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
11:12:47 PM     all      0.13      0.13      0.88      0.00      0.00     98.87
11:12:49 PM     all      0.25      0.12      0.25      0.25      0.00     99.13
11:12:51 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:12:53 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
11:12:55 PM     all      0.13      0.13      0.38      0.13      0.00     99.25
11:12:57 PM     all      0.12      0.12      1.00      0.12      0.00     98.62
11:12:59 PM     all      0.13      0.00      0.38      0.50      0.00     99.00
11:13:01 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
11:13:03 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:13:05 PM     all      0.50      0.12      0.37      0.25      0.00     98.75
11:13:07 PM     all      0.00      0.13      1.00      0.00      0.00     98.87
11:13:09 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
11:13:11 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
11:13:13 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:13:15 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
11:13:17 PM     all      0.13      0.13      0.88      0.38      0.00     98.50
11:13:19 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:13:21 PM     all      0.00      0.13      0.13      0.50      0.00     99.25
11:13:23 PM     all      0.13      0.00      0.13      0.13      0.00     99.62
11:13:25 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
11:13:27 PM     all      0.13      0.00      1.00      0.13      0.00     98.75
11:13:29 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:13:31 PM     all      0.00      0.12      0.12      0.12      0.00     99.62
11:13:33 PM     all      0.00      0.13      0.13      0.50      0.00     99.25
11:13:35 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:13:37 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
11:13:39 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:13:41 PM     all      0.25      0.12      0.37      0.00      0.00     99.25
11:13:43 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:13:45 PM     all      0.00      0.00      0.25      0.12      0.00     99.62
11:13:47 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:13:49 PM     all      0.13      0.00      1.00      0.25      0.00     98.62
11:13:51 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:13:53 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
11:13:55 PM     all      0.12      0.12      0.38      0.25      0.00     99.12
11:13:57 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:13:59 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
11:14:01 PM     all      0.37      0.12      0.25      0.75      0.00     98.50
11:14:03 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:14:05 PM     all      0.00      0.12      0.12      0.25      0.00     99.50
11:14:07 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:14:09 PM     all      0.00      0.13      0.88      0.00      0.00     99.00
11:14:11 PM     all      0.13      0.13      0.88      0.25      0.00     98.62
11:14:13 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:14:15 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
11:14:17 PM     all      0.00      0.12      0.25      0.38      0.00     99.25
11:14:19 PM     all      0.00      0.13      0.88      0.00      0.00     99.00
11:14:21 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:14:23 PM     all      0.00      0.25      0.12      0.38      0.00     99.25
11:14:25 PM     all      0.12      0.12      0.12      0.00      0.00     99.62
11:14:27 PM     all      0.12      0.25      0.25      0.25      0.00     99.13
11:14:29 PM     all      0.12      0.12      1.12      0.12      0.00     98.50
11:14:31 PM     all      0.13      0.13      0.00      0.00      0.00     99.75
11:14:33 PM     all      0.00      0.12      0.25      0.25      0.00     99.38
11:14:35 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:14:37 PM     all      0.25      0.00      0.38      0.00      0.00     99.38
11:14:39 PM     all      0.00      0.12      1.00      0.38      0.00     98.50
11:14:41 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
11:14:43 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:14:45 PM     all      0.00      0.12      0.25      0.25      0.00     99.38
11:14:47 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:14:49 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
11:14:51 PM     all      0.00      0.00      0.25      0.38      0.00     99.38
11:14:53 PM     all      0.38      0.12      0.12      0.00      0.00     99.38
11:14:55 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:14:57 PM     all      0.12      0.12      0.38      0.25      0.00     99.12
11:14:59 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:15:01 PM     all      0.38      0.13      1.00      0.75      0.00     97.75
11:15:03 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:15:05 PM     all      0.38      0.12      0.25      0.25      0.00     99.00
11:15:07 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:15:09 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:15:11 PM     all      0.00      0.00      1.00      0.25      0.00     98.75
11:15:13 PM     all      0.12      0.00      0.50      0.00      0.00     99.38
11:15:15 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
11:15:17 PM     all      1.25      0.12      0.50      0.38      0.00     97.75
11:15:19 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:15:21 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
11:15:23 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
11:15:25 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:15:27 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:15:29 PM     all      0.00      0.12      0.25      0.25      0.00     99.38
